2413,1119
2341,1339
2104,1032
284,1092
1579,1296
3618,950
2798,1748
2240,1115
3365,942
2406,1035
611,1047
2501,1123
2507,1796
1828,894
2244,1008
2497,1016
1849,1248
1671,1207
2594,775
2528,1598
2218,1163
3054,1023
2990,982
2833,1121
2917,1055
856,1035
1306,1086
3822,965
1489,1187
2693,1048
2397,1102
1398,1195
2350,1000
1839,1011
2403,1015
2551,1196
1930,839
2510,1072
1886,1047
624,1002
2822,1105
2346,1120
1178,1023
3249,1054
2454,1037
412,1484
2164,1215
1699,783
2341,1057
89,905
